"GEOID","median_income","State","County","UnhealthyDaysMonth"
"56023",83033,"Wyoming","Lincoln",3.7092256831
"56025",69104,"Wyoming","Natrona",3.8629956446
"56027",54375,"Wyoming","Niobrara",4.284348433
"56029",66754,"Wyoming","Park",3.6126323952
"56031",64753,"Wyoming","Platte",3.9382879953
"56033",68898,"Wyoming","Sheridan",3.3250113381
"56035",85960,"Wyoming","Sublette",3.5555362474
"56037",79375,"Wyoming","Sweetwater",3.834420787
"56039",108279,"Wyoming","Teton",3.0449088771
"56041",78164,"Wyoming","Uinta",3.7576056007
"56043",61875,"Wyoming","Washakie",3.7296246714
"56045",71800,"Wyoming","Weston",3.7589959544
"72001",17659,NA,NA,NA
"72003",20301,NA,NA,NA
"72005",18348,NA,NA,NA
"72007",23160,NA,NA,NA
"72009",22511,NA,NA,NA
"72011",22673,NA,NA,NA
"72013",21799,NA,NA,NA
"72015",18496,NA,NA,NA
"72017",20282,NA,NA,NA
"72019",21262,NA,NA,NA
"72021",29403,NA,NA,NA
"72023",23077,NA,NA,NA
"72025",29279,NA,NA,NA
"72027",23263,NA,NA,NA
"72029",26021,NA,NA,NA
"72031",32888,NA,NA,NA
"72033",22407,NA,NA,NA
"72035",26704,NA,NA,NA
"72037",22945,NA,NA,NA
"72039",19618,NA,NA,NA
"72041",25580,NA,NA,NA
"72043",20569,NA,NA,NA
"72045",16153,NA,NA,NA
"72047",21670,NA,NA,NA
"72049",25483,NA,NA,NA
"72051",31485,NA,NA,NA
"72053",24309,NA,NA,NA
"72054",21560,NA,NA,NA
"72055",14525,NA,NA,NA
"72057",19165,NA,NA,NA
"72059",21312,NA,NA,NA
"72061",43304,NA,NA,NA
"72063",39533,NA,NA,NA
"72065",24407,NA,NA,NA
"72067",22542,NA,NA,NA
"72069",25940,NA,NA,NA
"72071",19965,NA,NA,NA
"72073",18363,NA,NA,NA
"72075",23035,NA,NA,NA
"72077",25931,NA,NA,NA
"72079",17131,NA,NA,NA
"72081",18844,NA,NA,NA
"72083",16506,NA,NA,NA
"72085",23193,NA,NA,NA
"72087",21306,NA,NA,NA
"72089",22585,NA,NA,NA
"72091",20385,NA,NA,NA
"72093",20133,NA,NA,NA
"72095",21951,NA,NA,NA
"72097",16788,NA,NA,NA
"72099",20331,NA,NA,NA
"72101",22282,NA,NA,NA
"72103",20486,NA,NA,NA
"72105",20616,NA,NA,NA
"72107",16869,NA,NA,NA
"72109",20778,NA,NA,NA
"72111",20072,NA,NA,NA
"72113",18994,NA,NA,NA
"72115",20209,NA,NA,NA
"72117",26771,NA,NA,NA
"72119",25963,NA,NA,NA
"72121",20464,NA,NA,NA
"72123",20123,NA,NA,NA
"72125",17862,NA,NA,NA
"72127",26111,NA,NA,NA
"72129",19629,NA,NA,NA
"72131",17557,NA,NA,NA
"72133",22680,NA,NA,NA
"72135",32456,NA,NA,NA
"72137",28719,NA,NA,NA
"72139",35821,NA,NA,NA
"72141",17164,NA,NA,NA
"72143",24778,NA,NA,NA
"72145",23701,NA,NA,NA
"72147",17062,NA,NA,NA
"72149",22461,NA,NA,NA
"72151",19972,NA,NA,NA
"72153",19827,NA,NA,NA
